idcliente,duration,previous,housing,campaign,loan,default,target,muestra
3663,216,0,1,2,0,0,0,1
3664,100,0,1,1,1,0,0,1
3665,69,2,1,1,0,0,0,1
3666,137,0,0,1,0,0,0,1
3667,56,0,0,1,0,0,0,1
3668,280,1,0,1,0,0,0,1
3669,437,0,1,1,0,0,0,1
3670,109,2,1,1,0,0,0,1
3671,161,0,0,1,0,0,0,1
3672,62,3,1,1,0,0,0,1
3673,96,1,1,1,0,0,0,1
3674,360,0,0,1,0,0,0,0
3675,122,0,0,3,0,0,0,1
3676,279,2,1,2,0,0,0,1
3677,157,1,1,2,1,0,0,0
3678,155,0,0,2,0,0,0,1
3679,521,2,0,2,1,0,0,0
3680,111,0,0,1,0,0,0,1
3681,279,0,1,1,0,0,0,1
3682,570,0,1,2,0,0,0,0
3683,406,0,0,1,0,0,0,1
3684,87,1,1,1,0,0,0,1
3685,154,0,0,2,0,0,0,1
3686,219,0,0,5,1,0,0,1
3687,175,0,0,2,0,0,0,0
3688,620,0,0,2,0,0,0,1
3689,168,0,1,1,0,0,0,1
3690,182,0,0,2,0,0,0,1
3691,684,0,0,2,0,0,0,1
3692,427,0,0,4,1,0,0,1
3693,171,1,0,2,0,0,0,1
3694,56,0,0,2,0,0,0,1
3695,161,1,1,3,0,0,0,0
3696,11,0,0,6,0,0,0,1
3697,124,2,1,2,1,0,0,1
3698,438,0,0,1,1,0,0,0
3699,116,3,1,3,0,0,0,1
3700,114,0,0,2,0,0,0,1
3701,419,2,1,2,0,0,0,1
3702,71,0,1,1,0,1,0,1
3703,117,0,0,1,0,0,0,1
3704,132,0,0,1,0,0,0,1
3705,53,0,1,3,0,0,0,1
3706,80,1,1,1,0,0,0,1
3707,246,0,0,1,1,0,0,0
3708,150,0,0,4,1,1,0,0
3709,91,14,0,2,0,0,0,1
3710,211,0,1,2,1,0,0,1
3711,128,0,0,2,0,0,0,1
3712,32,0,0,1,0,0,0,0
3713,184,0,0,3,0,0,0,1
3714,126,0,1,3,0,0,0,1
3715,188,1,1,4,0,0,0,1
3716,288,0,1,3,0,0,0,1
3717,137,3,1,5,0,0,0,1
3718,167,5,0,4,0,0,0,0
3719,140,0,1,3,1,0,0,0
3720,392,0,1,3,0,0,0,1
3721,87,1,0,4,0,0,0,1
3722,541,0,0,1,0,0,0,0
3723,189,0,1,1,0,0,0,1
3724,228,0,0,1,1,0,0,0
3725,197,0,1,1,0,0,0,1
3726,119,1,1,1,0,0,0,1
3727,112,3,1,1,0,0,0,0
3728,233,0,0,3,0,0,0,0
3729,180,3,1,1,1,0,0,1
3730,775,0,0,1,0,0,0,1
3731,118,3,0,4,0,0,0,1
3732,220,0,1,1,0,0,0,0
3733,275,0,0,1,0,0,0,1
3734,128,1,1,1,0,0,0,0
3735,166,0,0,2,0,0,0,0
3736,78,0,0,2,0,0,0,1
3737,118,0,1,1,1,0,0,1
3738,79,0,0,1,0,0,0,1
3739,193,0,1,1,0,0,0,1
3740,196,0,1,1,0,0,0,0
3741,405,0,0,1,0,0,0,0
3742,101,4,1,2,1,0,0,1
3743,46,0,0,1,0,0,0,1
3744,50,1,1,1,0,0,0,0
3745,99,0,0,1,0,0,0,1
3746,254,0,0,2,1,0,0,1
3747,398,0,0,1,0,0,0,1
3748,43,0,0,1,0,0,0,1
3749,197,0,0,1,0,0,0,1
3750,604,2,1,1,0,0,0,1
3751,287,2,1,1,0,0,0,1
3752,63,0,0,1,0,0,0,1
3753,173,0,1,1,0,0,0,1
3754,532,0,1,2,1,0,0,1
3755,306,0,1,1,0,0,0,0
3756,191,0,0,1,0,0,0,1
3757,137,0,0,2,0,0,0,1
3758,772,0,1,2,0,0,0,1
3759,369,0,1,2,0,0,0,1
3760,184,0,1,2,0,0,0,1
3761,195,3,1,2,0,0,0,1
3762,177,0,1,3,0,0,0,0
3763,215,4,1,3,0,0,0,0
3764,505,1,1,2,0,0,0,0
3765,403,0,1,2,0,0,0,1
3766,279,0,0,5,0,0,0,0
3767,192,1,1,2,0,0,0,0
3768,56,6,0,4,0,0,0,1
3769,197,0,0,2,0,0,0,0
3770,398,12,0,4,0,0,0,1
3771,90,0,1,1,0,0,0,1
3772,8,18,0,7,0,0,0,1
3773,16,1,1,9,0,0,0,1
3774,46,0,0,1,0,0,0,1
3775,433,2,0,1,1,0,0,0
3776,197,3,0,1,0,0,0,1
3777,81,0,1,1,0,0,0,0
3778,308,1,0,1,1,0,0,0
3779,132,0,0,1,0,0,0,1
3780,446,0,0,1,0,0,0,1
3781,77,0,0,1,0,0,0,1
3782,2,0,0,1,0,0,0,1
3783,150,0,0,1,0,0,0,1
3784,33,0,0,1,0,0,0,0
3785,160,0,1,1,0,0,0,1
3786,257,0,0,1,0,0,0,1
3787,251,0,0,1,0,0,0,0
3788,185,0,0,1,0,0,0,1
3789,140,0,0,1,0,0,0,1
3790,75,0,1,2,0,0,0,1
3791,134,1,1,2,0,0,0,0
3792,577,0,0,1,0,0,0,1
3793,304,0,0,1,0,0,0,1
3794,217,0,0,1,0,0,0,1
3795,55,1,1,1,0,0,0,1
3796,269,2,1,3,1,0,0,1
3797,245,1,1,2,0,0,0,1
3798,1056,0,0,1,0,0,0,1
3799,41,3,0,1,0,0,0,1
3800,128,0,0,1,1,0,0,1
3801,105,0,1,1,0,0,0,0
3802,787,0,1,1,0,0,0,1
3803,85,2,0,2,0,0,0,1
3804,347,0,1,2,0,0,0,1
3805,125,0,0,7,0,0,0,1
3806,120,1,0,2,0,0,0,0
3807,276,0,1,5,0,0,0,1
3808,192,1,1,2,0,0,0,1
3809,219,0,0,3,0,0,0,0
3810,127,4,1,2,0,0,0,1
3811,295,0,0,6,0,0,0,0
3812,138,8,1,3,0,0,0,0
3813,1307,0,1,2,0,0,0,1
3814,95,0,1,4,1,0,0,1
3815,509,0,0,2,0,0,0,0
3816,559,0,0,5,0,0,0,0
3817,193,4,0,2,1,0,0,1
3818,450,0,0,2,0,0,0,1
3819,124,2,0,4,0,0,0,1
3820,112,0,1,2,0,0,0,0
3821,18,0,1,6,0,0,0,1
3822,15,3,0,3,0,0,0,0
3823,289,0,1,2,1,0,0,0
3824,168,0,1,1,0,0,0,1
3825,163,2,0,1,0,0,0,1
3826,401,0,0,1,0,0,0,1
3827,193,0,1,1,0,0,0,1
3828,311,0,1,1,0,0,0,1
3829,121,2,1,3,1,0,0,0
3830,41,1,0,2,0,0,0,1
3831,36,0,1,1,0,0,0,1
3832,146,0,0,4,0,0,0,1
3833,198,0,1,3,0,0,0,1
3834,39,0,0,2,0,0,0,0
3835,80,1,1,2,0,0,0,1
3836,68,2,1,3,1,0,0,1
3837,339,0,1,4,1,0,0,1
3838,123,0,0,3,0,0,0,1
3839,44,0,0,9,0,0,0,0
3840,665,0,1,2,0,0,0,1
3841,236,0,0,4,0,0,0,1
3842,110,0,1,2,0,0,0,1
3843,306,4,1,3,0,0,0,1
3844,11,0,0,8,0,0,0,0
3845,152,1,1,3,1,0,0,1
3846,47,4,1,2,1,0,0,0
3847,308,3,1,4,0,0,0,1
3848,390,0,1,8,1,0,0,0
3849,12,9,0,8,0,0,0,1
3850,176,15,1,3,0,0,0,0
3851,345,0,1,5,0,0,0,0
3852,17,0,1,10,0,0,0,0
3853,68,0,0,12,0,0,0,1
3854,42,0,1,2,0,0,0,0
3855,224,0,0,3,0,0,0,1
3856,23,0,0,5,0,0,0,1
3857,44,0,0,2,0,0,0,1
3858,77,2,1,1,0,0,0,0
3859,139,0,0,2,0,0,0,1
3860,147,1,0,2,0,0,0,0
3861,94,1,1,9,0,0,0,0
3862,63,0,1,2,0,0,0,1
3863,92,0,0,3,0,0,0,1
3864,88,0,0,3,0,0,0,0
3865,100,0,0,2,0,0,0,0
3866,74,0,0,2,0,0,0,1
3867,30,0,0,3,0,0,0,1
3868,169,0,1,4,1,0,0,0
3869,149,0,0,1,0,0,0,1
3870,202,0,0,2,1,0,0,0
3871,59,0,0,2,0,0,0,0
3872,136,0,0,6,0,0,0,1
3873,133,0,0,1,0,0,0,1
3874,92,0,0,5,0,0,0,1
3875,75,0,1,2,0,0,0,1
3876,103,0,0,3,0,0,0,0
3877,104,0,1,2,0,0,0,1
3878,74,0,0,1,0,0,0,1
3879,159,0,0,2,1,0,0,1
3880,236,0,0,2,0,0,0,1
3881,140,0,0,10,0,0,0,1
3882,143,0,0,2,0,0,0,1
3883,278,0,1,2,1,0,0,1
3884,253,5,0,2,0,0,0,0
3885,78,0,0,3,0,0,0,0
3886,247,0,1,2,0,0,0,1
3887,836,0,1,1,0,0,0,1
3888,525,0,1,2,0,0,0,1
3889,286,4,1,2,1,0,0,0
3890,108,0,1,1,0,0,0,1
3891,748,0,0,1,0,0,0,1
3892,164,2,1,1,1,0,0,0
3893,333,2,0,1,0,0,0,1
3894,249,0,1,1,1,0,0,0
3895,173,0,1,2,0,0,0,1
3896,285,0,0,2,0,0,0,1
3897,246,6,1,2,0,0,0,1
3898,441,0,0,1,0,0,0,1
3899,916,0,1,1,0,0,0,1
3900,172,0,0,1,0,0,0,0
3901,139,5,0,2,0,0,0,0
3902,139,0,1,1,0,0,0,1
3903,216,0,1,1,0,0,0,1
3904,230,0,1,1,1,0,0,0
3905,272,4,1,1,1,0,0,0
3906,165,0,1,4,0,0,0,0
3907,355,0,0,3,0,0,0,1
3908,157,4,1,4,0,0,0,1
3909,381,4,1,1,0,0,0,0
3910,479,0,1,1,0,0,0,1
3911,210,2,1,1,1,0,0,1
3912,208,1,1,1,0,0,0,1
3913,274,0,1,1,0,0,0,1
3914,189,0,1,1,0,0,0,1
3915,89,1,1,1,0,0,0,1
3916,271,3,1,2,0,0,0,1
3917,1,0,1,1,1,0,0,0
3918,736,0,0,7,0,0,0,1
3919,65,0,1,3,0,0,0,1
3920,462,0,1,2,0,0,0,0
3921,241,0,1,1,0,0,0,1
3922,420,5,1,1,0,0,0,1
3923,125,0,0,2,0,0,0,1
3924,261,0,1,1,0,0,0,0
3925,195,0,0,6,0,0,0,1
3926,110,0,1,1,1,0,0,0
3927,201,0,1,1,1,0,0,1
3928,84,0,1,1,1,0,0,1
3929,180,7,1,2,1,0,0,1
3930,46,0,1,4,0,0,0,1
3931,303,1,1,1,0,0,0,1
3932,764,0,1,2,0,0,0,0
3933,280,0,1,2,0,0,0,1
3934,68,2,1,3,0,0,0,1
3935,820,0,1,2,0,0,0,1
3936,113,0,1,1,0,0,0,1
3937,226,0,1,1,0,0,0,1
3938,126,0,0,4,0,0,0,1
3939,161,2,1,1,0,0,0,0
3940,348,2,1,1,0,0,0,1
3941,353,1,1,2,1,0,0,1
3942,221,6,1,2,0,0,0,0
3943,504,0,0,1,0,0,0,0
3944,233,0,1,4,0,0,0,0
3945,537,0,1,3,0,0,0,1
3946,299,0,1,3,1,0,0,1
3947,363,1,1,2,0,0,0,1
3948,333,0,1,3,1,0,0,0
3949,166,2,1,1,0,0,0,1
3950,215,0,1,5,0,0,0,0
3951,119,2,1,2,0,0,0,1
3952,239,0,1,3,0,0,0,1
3953,119,0,1,2,0,0,0,1
3954,129,0,1,1,0,0,0,1
3955,565,0,1,2,0,0,0,0
3956,104,1,1,1,0,0,0,1
3957,179,1,1,1,0,0,0,1
3958,114,0,1,1,0,0,0,1
3959,226,0,0,5,0,0,0,1
3960,163,0,0,2,0,0,0,1
3961,104,0,1,3,1,0,0,1
3962,119,2,0,2,0,0,0,1
3963,706,0,1,2,0,0,0,1
3964,427,0,1,2,0,0,0,1
3965,201,3,1,6,0,0,0,1
3966,349,0,1,1,0,0,0,1
3967,56,3,1,1,0,0,0,1
3968,1187,2,1,2,0,0,0,1
3969,239,2,1,2,0,0,0,1
3970,110,0,1,3,0,0,0,1
3971,540,3,1,3,0,0,0,1
3972,55,3,1,4,0,0,0,1
3973,137,1,1,1,0,0,0,1
3974,122,0,0,3,0,0,0,1
3975,208,0,1,1,0,0,0,1
3976,291,3,1,1,0,0,0,0
3977,618,0,1,1,0,0,0,1
3978,361,1,1,1,0,0,0,1
3979,300,0,1,1,0,0,0,0
3980,58,0,0,3,0,0,0,1
3981,555,0,1,1,0,0,0,0
3982,100,0,1,1,0,0,0,1
3983,150,0,1,1,0,0,0,1
3984,211,0,1,1,0,0,0,1
3985,177,0,1,1,0,0,0,0
3986,156,7,1,1,0,0,0,1
3987,75,0,1,2,0,0,0,0
3988,176,0,0,1,0,0,0,1
3989,284,4,1,1,0,0,0,1
3990,244,0,1,1,0,0,0,1
3991,159,0,0,1,0,0,0,0
3992,266,0,0,1,0,0,0,1
3993,257,9,1,2,0,0,0,0
3994,657,1,1,4,0,0,0,1
3995,255,5,1,2,0,0,0,1
3996,302,2,1,2,0,0,0,1
3997,91,1,1,2,0,0,0,1
3998,383,1,1,3,0,0,0,1
3999,256,2,1,3,0,0,0,1
4000,668,1,1,3,1,0,0,1
4001,348,1,1,2,0,0,0,0
4002,408,16,0,2,0,0,0,1
4003,316,0,1,2,0,0,0,1
4004,279,1,1,3,1,0,0,1
4005,193,4,1,1,0,0,0,0
4006,211,0,1,3,1,0,0,0
4007,466,0,1,4,0,0,0,1
4008,201,8,1,2,0,0,0,1
4009,237,0,1,1,0,0,0,1
4010,360,0,1,1,0,0,0,1
4011,80,1,0,1,0,0,0,1
4012,30,0,1,1,0,0,0,1
4013,233,0,1,2,0,0,0,0
4014,41,4,1,1,0,0,0,1
4015,294,2,1,1,0,0,0,1
4016,462,0,1,1,0,0,0,1
4017,203,0,1,1,0,0,0,0
4018,306,0,1,1,0,0,0,1
4019,239,4,1,1,0,0,0,1
4020,514,0,1,1,1,0,0,0
4021,185,2,1,1,0,0,0,1
4022,143,0,1,1,0,0,0,0
4023,508,11,1,1,0,0,0,1
4024,69,2,1,1,0,0,0,1
4025,306,0,1,1,0,0,0,1
4026,38,2,1,1,0,0,0,0
4027,921,3,1,2,0,0,0,1
4028,299,0,1,2,1,0,0,0
4029,334,0,1,2,0,0,0,0
4030,759,0,1,2,1,0,0,1
4031,235,0,1,1,0,0,0,1
4032,132,0,1,1,0,0,0,1
4033,218,1,1,1,0,0,0,1
4034,137,0,1,1,0,0,0,0
4035,319,0,1,1,1,0,0,1
4036,76,0,1,2,0,0,0,1
4037,75,0,1,1,0,0,0,0
4038,153,0,1,1,0,0,0,0
4039,247,0,1,1,0,0,0,1
4040,57,0,1,1,0,0,0,0
4041,324,0,1,3,0,0,0,1
4042,206,0,1,1,0,0,0,1
4043,122,2,1,1,0,0,0,1
4044,649,0,1,1,0,0,0,1
4045,77,4,1,1,0,0,0,0
4046,70,1,1,1,0,0,0,0
4047,40,0,0,9,0,0,0,1
4048,637,0,1,1,0,0,0,1
4049,317,0,1,1,0,0,0,0
4050,611,4,1,1,0,0,0,1
4051,280,2,0,1,0,0,0,0
4052,175,0,1,1,0,0,0,1
4053,140,0,1,1,0,0,0,1
4054,207,0,1,1,0,0,0,1
4055,182,1,1,2,0,0,0,0
4056,165,0,1,3,1,0,0,1
4057,224,4,1,3,0,0,0,0
4058,150,1,0,2,0,0,0,1
4059,74,0,1,2,0,0,0,1
4060,460,2,1,2,0,0,0,0
4061,239,2,1,2,0,0,0,0
4062,473,1,1,2,0,0,0,1
4063,52,0,1,2,0,0,0,0
4064,370,0,1,3,0,0,0,1
4065,115,11,1,2,0,0,0,0
4066,266,0,1,2,0,0,0,1
4067,344,2,1,2,0,0,0,1
4068,20,2,1,2,0,0,0,0
4069,162,1,1,2,1,0,0,1
4070,57,0,1,2,0,0,0,1
4071,318,6,1,2,1,0,0,0
4072,1184,0,1,2,1,0,0,0
4073,245,0,1,5,0,0,0,1
4074,758,0,1,2,0,0,0,0
4075,150,2,1,2,1,0,0,1
4076,22,1,1,3,0,0,0,1
4077,119,0,1,2,0,0,0,0
4078,193,0,1,3,0,0,0,0
4079,427,1,1,2,0,0,0,0
4080,180,1,1,2,0,0,0,0
4081,72,1,1,2,0,0,0,1
4082,184,0,1,4,0,0,0,1
4083,114,0,1,2,0,0,0,1
4084,345,6,1,2,0,0,0,1
4085,184,1,1,2,1,0,0,1
4086,390,0,1,1,0,0,0,1
4087,176,2,1,1,0,0,0,1
4088,257,0,1,1,0,0,0,0
4089,478,1,1,1,0,0,0,0
4090,142,1,1,12,0,0,0,1
4091,220,0,1,1,0,0,0,0
4092,399,0,1,1,0,0,0,0
4093,19,0,1,6,1,0,0,1
4094,386,3,1,1,0,0,0,1
4095,304,1,1,1,0,0,0,1
4096,7,0,1,6,1,0,0,1
4097,74,0,1,5,1,0,0,0
4098,188,0,1,1,0,0,0,1
4099,712,0,1,1,0,0,0,1
4100,401,0,1,1,0,0,0,1
4101,13,0,1,5,0,0,0,0
4102,714,0,1,1,1,0,0,1
4103,18,0,1,5,0,0,0,0
4104,90,1,1,2,0,0,0,1
4105,96,0,0,1,0,0,0,1
4106,51,0,1,3,0,0,0,1
4107,41,0,1,3,0,0,0,1
4108,137,0,0,5,0,0,0,1
4109,611,1,1,1,0,0,0,1
4110,470,5,1,1,0,0,0,1
4111,33,1,1,1,0,0,0,1
4112,240,2,1,1,0,0,0,1
4113,128,0,0,2,0,0,0,1
4114,378,19,1,1,1,0,0,1
4115,144,0,1,4,0,0,0,0
4116,60,0,1,1,0,0,0,1
4117,54,0,1,1,0,0,0,0
4118,167,1,0,1,0,0,0,1
4119,23,0,1,4,0,0,0,1
4120,181,2,1,2,1,0,0,1
4121,328,2,1,2,0,0,0,0
4122,116,6,1,2,0,0,0,1
4123,165,1,1,1,0,0,0,1
4124,15,3,1,4,0,0,0,1
4125,16,0,1,4,0,0,0,1
4126,116,0,0,1,0,0,0,1
4127,766,3,1,2,0,0,0,1
4128,257,0,1,1,0,0,0,0
4129,436,0,1,1,0,0,0,1
4130,74,0,1,2,0,0,0,1
4131,198,0,1,1,0,0,0,1
4132,230,3,1,1,0,0,0,1
4133,104,0,1,5,0,0,0,1
4134,137,2,1,1,0,0,0,0
4135,410,0,1,2,0,0,0,1
4136,28,0,1,2,0,0,0,1
4137,167,3,1,2,0,0,0,1
4138,93,0,1,4,0,0,0,1
4139,70,0,1,4,0,0,0,1
4140,226,0,1,2,1,0,0,1
4141,249,4,1,3,0,0,0,1
4142,10,0,1,3,0,0,0,1
4143,294,0,1,2,0,0,0,1
4144,400,0,0,2,0,0,0,0
4145,241,0,1,2,0,0,0,1
4146,32,5,1,2,0,0,0,1
4147,682,1,1,3,0,0,0,1
4148,423,0,1,5,0,0,0,0
4149,122,0,1,2,0,0,0,0
4150,102,13,1,6,0,0,0,0
4151,93,7,1,3,0,0,0,0
4152,20,12,1,2,0,0,0,1
4153,243,1,1,2,0,0,0,1
4154,226,0,1,2,0,0,0,1
4155,25,0,1,2,0,0,0,1
4156,57,1,1,3,0,0,0,1
4157,372,0,1,2,0,0,0,1
4158,106,0,1,3,1,0,0,0
4159,123,1,1,4,0,0,0,1
4160,1156,0,1,3,0,0,0,1
4161,627,0,1,5,0,0,0,1
4162,154,5,1,8,0,0,0,1
4163,79,0,0,1,0,0,0,1
4164,156,0,1,1,0,0,0,1
4165,164,0,0,2,0,0,0,0
4166,70,0,0,3,0,0,0,0
4167,116,0,0,4,0,0,0,1
4168,65,0,0,2,0,0,0,1
4169,173,0,0,2,0,0,0,0
4170,398,0,1,1,0,0,0,1
4171,90,0,0,2,0,0,0,0
4172,77,0,1,1,1,0,0,1
4173,165,0,1,3,1,0,0,1
4174,318,0,1,2,0,0,0,1
4175,83,0,1,2,0,0,0,1
4176,89,0,1,2,0,0,0,1
4177,75,0,0,3,0,0,0,1
4178,107,0,0,5,0,0,0,1
4179,192,0,0,1,0,0,0,1
4180,108,0,0,1,0,0,0,1
4181,264,0,0,1,0,0,0,1
4182,169,2,0,2,0,0,0,1
4183,85,0,1,1,1,0,0,1
4184,121,0,0,1,0,0,0,1
4185,152,0,0,1,0,0,0,1
4186,279,0,0,1,0,0,0,1
4187,195,2,0,2,0,0,0,1
4188,53,1,1,1,0,0,0,1
4189,308,0,0,1,0,0,0,1
4190,257,0,1,1,0,0,0,1
4191,99,4,0,1,0,0,0,0
4192,586,0,1,2,1,0,0,1
4193,280,0,0,1,0,0,0,1
4194,97,2,1,2,0,0,0,0
4195,157,0,0,1,0,0,0,1
4196,93,0,0,2,0,0,0,1
4197,37,0,0,2,0,0,0,0
4198,503,0,1,3,0,0,0,1
4199,127,0,1,3,0,0,0,1
4200,109,0,0,1,0,0,0,1
4201,126,0,1,3,1,0,0,1
4202,193,3,1,2,1,0,0,1
4203,139,0,0,1,0,0,0,1
4204,109,0,0,2,0,0,0,1
4205,130,2,0,1,0,0,0,1
4206,240,0,1,1,0,0,0,0
4207,200,1,0,1,0,0,0,1
4208,24,0,1,3,0,0,0,1
4209,77,0,0,2,1,0,0,1
4210,77,0,0,2,0,0,0,1
4211,190,0,1,3,0,0,0,1
4212,383,3,0,2,0,0,0,1
4213,96,0,0,1,0,0,0,1
4214,150,0,0,1,0,0,0,1
4215,227,0,0,2,0,0,0,0
4216,121,0,0,5,0,0,0,0
4217,72,0,0,4,0,0,0,1
4218,198,1,0,2,0,0,0,1
4219,186,0,1,4,0,0,0,1
4220,104,0,0,4,0,0,0,0
4221,289,0,0,4,0,0,0,1
4222,134,1,0,3,0,0,0,0
4223,126,0,0,4,0,0,0,1
4224,326,15,1,3,0,1,0,1
4225,6,0,0,4,0,0,0,0
4226,36,2,1,6,0,0,0,1
4227,354,3,1,2,1,0,0,1
4228,83,0,1,5,0,0,0,0
4229,14,1,1,5,0,0,0,1
4230,526,0,0,1,0,0,0,1
4231,362,0,1,5,0,0,0,1
4232,574,0,1,2,0,0,0,0
4233,159,0,1,8,0,0,0,1
4234,136,0,1,5,0,0,0,0
4235,245,9,1,4,0,0,0,1
4236,15,0,1,7,0,0,0,0
4237,337,0,1,3,0,0,0,0
4238,332,0,1,1,0,0,0,0
4239,461,0,1,1,0,0,0,1
4240,17,0,1,1,1,0,0,1
4241,17,0,1,6,0,0,0,1
4242,29,0,1,1,0,0,0,0
4243,117,1,1,1,0,0,0,1
4244,227,0,1,3,0,0,0,1
4245,62,2,1,1,0,0,0,1
4246,108,2,1,1,0,0,0,0
4247,236,2,1,1,1,0,0,1
4248,84,1,1,1,0,0,0,1
4249,26,0,1,1,0,0,0,0
4250,235,0,1,2,0,0,0,1
4251,166,1,1,2,0,0,0,0
4252,277,0,1,1,0,0,0,1
4253,325,0,1,2,0,0,0,1
4254,71,0,1,1,0,0,0,0
4255,398,4,0,2,0,0,0,0
4256,253,2,1,3,0,0,0,0
4257,303,0,1,1,0,0,0,1
4258,259,0,1,1,0,0,0,0
4259,301,0,1,2,0,0,0,1
4260,343,6,1,4,1,0,0,1
4261,101,0,1,2,0,0,0,1
4262,1101,0,1,1,0,0,0,1
4263,85,0,1,8,0,0,0,1
4264,281,0,1,2,0,0,0,1
4265,159,2,1,2,0,0,0,1
4266,342,0,1,2,0,0,0,1
4267,176,3,1,2,0,0,0,1
4268,124,1,1,2,0,0,0,1
4269,253,1,1,2,0,0,0,0
4270,371,0,1,2,0,0,0,1
4271,165,5,1,3,0,0,0,1
4272,475,0,1,2,1,0,0,1
4273,233,0,1,2,1,0,0,1
4274,176,0,1,1,0,0,0,1
4275,259,0,1,2,0,0,0,0
4276,189,0,1,1,0,0,0,1
4277,408,1,1,2,0,0,0,1
4278,84,0,1,1,1,0,0,1
4279,55,2,1,2,0,0,0,1
4280,78,1,1,1,0,0,0,1
4281,275,0,1,1,0,0,0,1
4282,248,0,0,1,0,0,0,1
4283,345,0,1,1,0,0,0,1
4284,372,0,1,1,0,0,0,1
4285,207,0,1,1,0,0,0,0
4286,74,0,1,2,0,0,0,1
4287,362,0,0,2,0,0,0,0
4288,62,2,1,2,0,0,0,1
4289,249,0,1,1,0,0,0,0
4290,595,0,1,5,1,0,0,1
4291,100,0,1,1,0,0,0,1
4292,36,3,1,1,0,0,0,1
4293,109,0,1,1,0,0,0,1
4294,90,1,1,1,0,0,0,0
4295,174,1,1,1,0,0,0,0
4296,404,2,1,1,0,0,0,1
4297,147,0,1,1,0,0,0,1
4298,116,0,1,1,1,0,0,0
4299,66,0,1,2,0,0,0,1
4300,217,5,1,1,0,0,0,0
4301,413,1,1,1,0,0,0,1
4302,51,1,0,1,0,0,0,0
4303,29,2,1,1,0,0,0,1
4304,282,0,1,4,0,0,0,1
4305,204,0,1,1,0,0,0,1
4306,153,0,1,1,0,0,0,1
4307,728,0,1,1,0,1,0,1
4308,343,0,1,2,0,0,0,1
4309,903,1,1,2,0,0,0,0
4310,109,0,0,1,1,0,0,0
4311,161,0,1,1,1,0,0,1
4312,174,0,1,3,0,0,0,1
4313,89,1,1,1,0,0,0,0
4314,207,2,1,1,1,0,0,1
4315,482,0,1,2,0,0,0,1
4316,145,0,1,1,0,0,0,1
4317,116,0,1,2,0,1,0,1
4318,311,2,1,2,0,0,0,1
4319,316,4,1,2,0,0,0,0
4320,250,0,1,2,0,0,0,1
4321,281,2,1,2,0,0,0,1
4322,155,0,1,1,1,0,0,1
4323,402,0,1,2,0,0,0,1
4324,175,0,1,1,0,0,0,1
4325,160,0,1,1,0,0,0,1
4326,149,0,1,4,1,1,0,1
4327,265,2,1,2,0,0,0,1
4328,206,0,1,2,1,0,0,1
4329,456,0,1,3,0,0,0,1
4330,437,1,1,4,0,0,0,1
4331,467,0,1,2,0,0,0,1
4332,151,0,1,2,0,0,0,1
4333,86,0,1,2,0,0,0,1
4334,183,0,1,3,1,0,0,0
4335,187,0,1,1,1,0,0,1
4336,205,0,1,1,0,0,0,0
4337,689,0,1,1,0,0,0,1
4338,191,1,1,1,0,0,0,0
4339,45,2,1,1,0,0,0,1
4340,127,0,1,1,0,0,0,1
4341,183,2,1,4,0,0,0,1
4342,329,2,1,1,0,0,0,0
4343,155,0,1,1,0,0,0,1
4344,87,0,0,1,0,0,0,1
4345,177,1,1,1,0,0,0,1
4346,29,0,1,1,1,0,0,1
4347,193,0,1,1,1,1,0,1
4348,69,7,1,1,0,0,0,1
4349,172,1,1,1,1,0,0,0
4350,83,0,1,1,0,0,0,1
4351,217,2,1,1,1,0,0,1
4352,1191,0,1,1,0,0,0,1
4353,16,0,1,1,0,0,0,1
4354,109,1,1,1,0,0,0,0
4355,72,0,1,1,0,0,0,1
4356,232,0,1,1,0,0,0,1
4357,166,0,1,1,0,0,0,1
4358,569,3,1,1,0,0,0,1
4359,155,5,1,1,1,0,0,0
4360,79,0,1,1,0,0,0,0
4361,160,0,1,4,1,0,0,1
4362,158,1,1,1,0,0,0,0
4363,228,0,1,1,0,0,0,1
4364,135,0,1,2,1,0,0,1
4365,590,0,1,1,0,0,0,0
4366,87,1,1,2,0,0,0,1
4367,295,4,1,1,0,0,0,1
4368,430,2,1,2,0,0,0,1
4369,279,1,1,1,0,0,0,1
4370,539,0,1,1,0,0,0,1
4371,95,0,0,6,1,0,0,1
4372,153,0,1,2,0,0,0,1
4373,437,2,1,3,0,0,0,1
4374,83,0,1,5,0,0,0,1
4375,245,0,1,3,0,0,0,0
4376,198,0,1,2,0,0,0,1
4377,252,0,1,2,1,0,0,0
4378,152,0,0,2,0,0,0,1
4379,300,0,1,2,1,0,0,1
4380,434,2,1,3,0,0,0,1
4381,219,0,1,2,1,0,0,1
4382,476,0,1,2,0,0,0,1
4383,376,7,0,2,0,0,0,0
4384,255,3,1,6,1,0,0,1
4385,245,2,1,5,0,0,0,1
4386,490,0,1,1,1,0,0,0
4387,340,0,1,1,0,0,0,1
4388,262,0,1,3,0,0,0,0
4389,17,0,1,9,0,0,0,1
4390,253,0,1,3,1,0,0,1
4391,440,0,1,1,0,0,0,0
4392,57,1,0,1,1,0,0,0
4393,38,0,1,1,0,0,0,1
4394,63,2,1,1,0,0,0,1
4395,132,0,1,1,0,0,0,1
4396,19,11,1,6,1,0,0,1
